Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Has_Cabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior
0,1,1,1.076506280382556,0,0,1.4493039536971604,1,-0.584020387675433,1,False,True,False,False,True,False
1,2,1,-2.0843664638851673,1,1,0.7252294230388382,1,2.3423166438085867,0,False,True,False,False,False,False
0,2,1,-0.17314108363026487,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.3936670890442921,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.41492826414047435,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,-0.46717575751563445,0,0,-0.2656094083883393,1,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.708962938025844,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,,1,0,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,False,False,False
1,3,1,-2.0108577954138247,1,1,-0.04457613060843045,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,0.8559802749685288,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.5406844259869769,0,0,-0.5533337613604621,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,,0,0,1.411194767873038,1,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-1.128753773757716,1,1,-0.7054503874960284,0,2.3423166438085867,0,False,False,True,False,False,False
0,3,1,-0.3936670890442921,1,0,0.10023877552323399,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.17314108363026487,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,0,-0.6141930944583193,0,1,2.9355622008379267,1,0.8791481280665769,0,False,True,False,True,False,False
0,2,0,0.5619456010831592,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,,0,0,-0.6559084459246693,0,-0.584020387675433,1,True,False,False,False,False,False
1,3,0,,0,0,-0.6559084459246693,0,-0.584020387675433,1,True,False,False,False,False,False
0,2,1,-0.09963241515892246,1,0,0.8563859969711373,0,0.8791481280665769,0,False,False,False,True,False,False
0,3,0,1.076506280382556,0,1,-0.15477265233746226,0,0.8791481280665769,0,False,False,False,False,True,False
0,3,1,0.34141959566913194,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,1,0,-0.07506347926772824,0,0.8791481280665769,0,True,False,False,False,False,False
0,3,1,-0.026123746687580066,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,False,False,False
1,3,0,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
1,1,1,-0.3936670890442921,1,0,2.969227855594956,1,0.8791481280665769,0,False,False,False,True,False,False
0,3,1,-0.9082277683436889,1,0,-0.7613489412628508,0,0.8791481280665769,0,False,True,True,False,False,False
0,3,1,-0.8347190998723465,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.6141930944583193,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.7612104314010041,0,0,-0.9506220235769361,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,-0.8347190998723465,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-2.1578751323565095,0,2,-0.05664149884034758,0,2.3423166438085867,0,False,False,False,False,False,False
0,3,1,0.12089359025510474,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,0,0.34141959566913194,1,0,2.706907085893193,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,0.41492826414047435,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.6673412016719061,0,-0.584020387675433,1,True,False,False,False,False,False
1,2,0,-0.9817364368150313,0,0,-0.34182778003658376,0,-0.584020387675433,1,False,False,True,False,False,False
1,3,1,-0.6877017629296617,0,0,-0.662265058120133,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.17314108363026487,2,0,-0.6524176445031797,0,2.3423166438085867,0,False,True,False,True,False,False
1,3,0,-0.46717575751563445,0,2,0.016398566710165013,1,2.3423166438085867,0,False,True,False,True,False,False
0,3,1,-0.6141930944583193,0,0,-0.662265058120133,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,0.047384921783762336,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,1.1500149488538984,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,-0.5406844259869769,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-0.17314108363026487,0,0,-0.2922858384652248,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,0.6354542695545016,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.3201584205729497,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.6877017629296617,1,0,-0.5076027383715154,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.17314108363026487,1,0,-0.048387049190842725,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,0,-0.7612104314010041,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.26791092719778953,1,0,0.3441375647976161,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,1.5175582912106103,0,0,-0.6657558595416225,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,1,-2.0108577954138247,1,1,0.17264622858906614,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,-0.6877017629296617,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,,0,0,-0.7337197815403621,0,-0.584020387675433,1,True,False,False,False,False,False
0,2,1,,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,False,False
1,3,1,1.0029976119112136,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,0,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,0.26791092719778953,1,1,1.220648838752427,0,2.3423166438085867,0,False,True,False,True,False,False
1,2,0,-0.9082277683436889,0,2,-0.2656094083883393,0,2.3423166438085867,0,False,True,True,False,False,False
0,2,1,-0.026123746687580066,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-1.496297116114428,0,2,0.5842254354895859,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.6877017629296617,0,0,-0.6670287063481483,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,1,-0.09963241515892246,0,0,-0.656228563085592,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.17314108363026487,1,1,-0.15890368808079708,0,2.3423166438085867,0,False,True,False,True,False,False
0,3,1,-0.9082277683436889,1,1,0.28411559712462353,0,2.3423166438085867,0,False,True,True,False,False,False
0,3,1,,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,-0.17314108363026487,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
1,2,0,-0.8347190998723465,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
1,3,1,0.12089359025510474,0,0,-0.6428903480471492,1,-0.584020387675433,1,False,True,False,True,False,False
1,1,1,-0.17314108363026487,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,,1,0,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,False,False,False
1,2,0,0.8559802749685288,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,-0.9817364368150313,0,0,-0.7133923418217754,0,-0.584020387675433,1,False,True,True,False,False,False
0,1,1,1.4440496227392678,1,0,3.0041587353213464,1,0.8791481280665769,0,False,True,False,False,True,False
0,2,1,0.047384921783762336,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,1.076506280382556,1,1,0.7442840159508993,0,2.3423166438085867,0,False,True,False,False,True,False
0,3,1,-0.7612104314010041,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.3936670890442921,1,0,-0.6638504002504164,0,0.8791481280665769,0,False,True,False,True,False,False
1,2,0,-0.17314108363026487,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,,0,0,-0.638126699819134,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,-1.2757711107004008,0,1,0.22981000732524948,0,0.8791481280665769,0,False,True,True,False,False,False
1,1,1,0.26791092719778953,0,0,0.7671495274453727,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,1,1.5910669596819527,0,0,1.0682120954559382,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,1,0,0.2653811213734851,0,0.8791481280665769,0,False,True,False,False,False,False
0,1,1,-0.026123746687580066,0,0,0.858611573423266,1,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
1,3,1,-0.09963241515892246,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,False,False,True,False,False
0,1,1,2.546679649809404,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,False,False,True
1,1,0,,1,0,2.6964270597915596,1,0.8791481280665769,0,False,True,False,False,False,False
1,2,0,1.4440496227392678,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
1,1,1,1.2970322857965833,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.26791092719778953,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,1.2235236173252408,0,0,1.6779590686418935,1,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,1.2970322857965833,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,0.5619456010831592,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,False,False
0,1,1,1.8851016335673223,0,0,0.7671495274453727,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.6676613188328286,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,0.5619456010831592,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,-0.5406844259869769,0,0,-0.20526732355442417,1,-0.584020387675433,1,False,False,False,True,False,False
0,3,0,-0.6141930944583193,0,0,-0.5066500087259123,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,,0,0,2.706907085893193,1,-0.584020387675433,1,False,True,False,False,False,False
0,2,1,0.26791092719778953,1,0,0.3441375647976161,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.09963241515892246,1,0,-0.7194288368563163,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.6141930944583193,0,0,-0.6832251103234,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-2.0843664638851673,0,1,-0.3199149981877135,0,0.8791481280665769,0,False,True,False,False,False,False
0,2,1,,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,1.4440496227392678,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,2.3996623128667194,0,0,-0.5257046016379734,0,-0.584020387675433,1,False,True,False,False,False,True
0,1,1,2.032118970510007,0,0,1.0072373981373426,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,1,-0.026123746687580066,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-1.5698057845857705,1,1,-0.04457613060843045,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,,1,0,0.2653811213734851,0,0.8791481280665769,0,False,True,False,False,False,False
0,3,1,-0.6877017629296617,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,1.81159296509598,0,0,1.0682120954559382,1,-0.584020387675433,1,False,True,False,False,True,False
0,1,1,2.9877316606374587,0,0,2.516681273933505,0,-0.584020387675433,1,False,False,False,False,False,True
0,3,1,-0.6877017629296617,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.1544601570137045,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,,0,0,-0.10555082792702604,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.46717575751563445,0,0,-0.662265058120133,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.9817364368150313,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,0,-0.6877017629296617,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,0,,0,0,-0.6749630388367304,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,0,0.48843693261181675,0,0,-0.5257046016379734,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,0.19440225872644715,0,2,0.7252294230388382,0,2.3423166438085867,0,False,True,False,True,False,False
1,1,1,,0,0,0.7671495274453727,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.17314108363026487,0,0,0.46037058156118876,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-0.3201584205729497,0,0,3.049569641149371,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-0.09963241515892246,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,1,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
1,1,1,0.41492826414047435,0,0,0.7471422048877087,1,-0.584020387675433,1,False,True,False,False,True,False
1,1,0,1.7380842966246375,1,0,3.270923036090202,0,0.8791481280665769,0,False,False,False,False,True,False
0,3,1,-0.46717575751563445,0,0,-0.6851305696146064,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,1.2235236173252408,0,0,1.3365617383550772,1,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,0.26791092719778953,0,0,-0.4561553375089504,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,0.5842254354895859,0,-0.584020387675433,1,True,False,False,False,False,False
1,2,0,0.41492826414047435,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,0.12089359025510474,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.6141930944583193,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,False,False,False
1,1,0,1.0029976119112136,0,1,3.1626319736523762,1,0.8791481280665769,0,False,False,False,False,True,False
0,3,1,,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,0.7457172722615152,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,True,False
1,2,0,1.4440496227392678,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.6354542695545016,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,-2.0843664638851673,1,1,0.7252294230388382,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,-0.9817364368150313,1,1,-0.7054503874960284,0,2.3423166438085867,0,False,False,True,False,False,False
1,3,0,,0,2,0.4476649790074265,0,2.3423166438085867,0,False,False,False,False,False,False
0,3,0,-0.026123746687580066,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-1.7168231215284553,0,2,0.7442840159508993,0,2.3423166438085867,0,False,True,False,False,False,False
0,1,1,1.076506280382556,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.15128185091597268,0,-0.584020387675433,1,False,True,False,False,False,False
1,1,0,-0.6141930944583193,0,2,2.5163611567725823,1,2.3423166438085867,0,False,False,False,True,False,False
1,2,1,0.12089359025510474,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
0,1,1,2.473170981338062,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,False,False,False,True
1,2,0,-0.8347190998723465,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
1,2,1,,0,0,-0.19987106284172845,0,-0.584020387675433,1,False,False,False,False,False,False
0,3,1,0.19440225872644715,1,1,0.3079338382646999,0,2.3423166438085867,0,False,True,False,True,False,False
1,2,1,-1.6433144530571129,1,1,1.5445769182574658,0,2.3423166438085867,0,False,True,False,False,False,False
0,2,1,-0.24664975210160728,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6597193645070816,0,-0.584020387675433,1,True,False,False,False,False,False
1,3,1,-0.6141930944583193,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,True,False,False
1,3,0,-0.6141930944583193,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,2.3261536443953768,0,0,0.7671495274453727,0,-0.584020387675433,1,False,True,False,False,False,True
1,1,0,1.2970322857965833,1,0,1.7617992774549627,1,0.8791481280665769,0,False,False,False,False,True,False
1,3,0,0.41492826414047435,1,0,0.06975142686393605,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,0.708962938025844,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,-0.17314108363026487,0,0,-0.2275002225642171,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,0,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.46717575751563445,2,0,0.5842254354895859,0,2.3423166438085867,0,False,True,False,True,False,False
0,3,1,-0.8347190998723465,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,False,False,False
1,3,1,0.12089359025510474,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,1,2.3261536443953768,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,False,False,True
1,1,0,1.664575628153295,2,0,2.6672125579387878,1,2.3423166438085867,0,False,True,False,False,True,False
1,1,1,0.41492826414047435,0,0,0.7547640420525329,1,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,-1.0552451052863736,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,-0.8347190998723465,0,0,-0.15128185091597268,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.26791092719778953,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,0,0.6354542695545016,1,0,3.0041587353213464,1,0.8791481280665769,0,False,True,False,False,True,False
0,3,0,,1,0,-0.1544601570137045,0,0.8791481280665769,0,False,False,False,False,False,False
1,3,1,0.12089359025510474,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-0.3936670890442921,1,1,1.030102909631816,0,2.3423166438085867,0,False,True,False,True,False,False
0,2,1,1.7380842966246375,0,0,0.7252294230388382,0,-0.584020387675433,1,False,True,False,False,True,False
0,1,1,0.41492826414047435,0,0,1.8018139225702907,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,1,,0,0,-0.5923956768301872,0,-0.584020387675433,1,False,False,False,False,False,False
0,2,1,1.2235236173252408,0,0,-0.11317266509185046,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.6141930944583193,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,0.34141959566913194,0,0,-0.7133923418217754,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,1.2235236173252408,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,0,,0,2,-0.6657558595416225,0,2.3423166438085867,0,True,False,False,False,False,False
0,2,1,0.48843693261181675,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,0.41492826414047435,1,1,0.5842254354895859,0,2.3423166438085867,0,False,True,False,False,True,False
1,2,0,,0,0,1.2587580245765493,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,1.3705409542679257,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,False,False,False
1,1,1,1.3705409542679257,1,0,3.0826026834217197,1,0.8791481280665769,0,False,False,False,False,True,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
0,1,1,,0,0,1.9752107180700467,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,1.0029976119112136,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,1,0.34141959566913194,0,0,0.7671495274453727,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,0.41492826414047435,1,0,-0.07125256068531596,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,-0.026123746687580066,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,1,-0.24664975210160728,0,0,1.0682120954559382,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,False,False,False
1,3,0,,1,0,-0.07506347926772824,0,0.8791481280665769,0,True,False,False,False,False,False
0,3,1,,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,1,0.34141959566913194,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.26791092719778953,1,1,-0.15890368808079708,0,2.3423166438085867,0,False,True,False,True,False,False
0,3,0,-0.3201584205729497,1,0,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,True,False,False
0,2,1,-0.3201584205729497,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.24664975210160728,1,0,-0.15477265233746226,0,0.8791481280665769,0,False,False,False,True,False,False
1,1,1,0.8559802749685288,1,0,2.7491473074606505,1,0.8791481280665769,0,False,True,False,False,True,False
1,3,1,-0.7612104314010041,1,1,-0.05664149884034758,0,2.3423166438085867,0,False,False,False,True,False,False
0,3,1,-0.6877017629296617,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.6877017629296617,0,0,-0.02933245627878148,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,2.2526449759240346,0,0,1.2069905065530615,1,-0.584020387675433,1,False,True,False,False,False,True
0,2,1,1.9586103020386647,0,0,-0.31515134995969823,0,-0.584020387675433,1,True,False,False,False,True,False
0,3,1,-0.3201584205729497,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6670287063481483,0,-0.584020387675433,1,True,False,False,False,False,False
1,1,1,3.64930967687954,0,0,1.030102909631816,1,-0.584020387675433,1,False,True,False,False,False,True
0,3,1,1.5175582912106103,0,0,-0.7187886025344711,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,1,0.12089359025510474,0,0,1.0682120954559382,1,-0.584020387675433,1,False,False,False,True,False,False
0,1,1,,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,-0.17314108363026487,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.12089359025510474,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.047384921783762336,1,1,0.7442840159508993,0,2.3423166438085867,0,False,True,False,True,False,False
0,3,1,,1,0,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,False,False,False
0,3,1,-0.7612104314010041,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,,0,0,3.049569641149371,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,-0.8347190998723465,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,1,1,1.8851016335673223,0,0,1.4493039536971604,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,1,,0,0,-0.6809995338712714,0,-0.584020387675433,1,False,True,False,False,False,False
1,3,0,-0.5406844259869769,0,0,-0.6809995338712714,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
1,2,0,-0.9082277683436889,0,1,0.49657430809410497,0,0.8791481280665769,0,False,True,True,False,False,False
0,3,1,-0.6877017629296617,0,0,-0.6136758461943772,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,,0,0,-0.6597193645070816,0,-0.584020387675433,1,True,False,False,False,False,False
0,3,0,-0.9082277683436889,0,0,-0.7419742311898669,0,-0.584020387675433,1,True,False,True,False,False,False
0,3,1,,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,0,0.12089359025510474,1,1,-0.07506347926772824,0,2.3423166438085867,0,True,False,False,True,False,False
0,2,1,-0.5406844259869769,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.708962938025844,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,False,True,False
0,1,1,1.2235236173252408,0,0,0.6937893447339373,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.41492826414047435,0,0,-0.6851305696146064,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,1,-0.7612104314010041,1,0,-0.6524176445031797,0,0.8791481280665769,0,False,True,False,True,False,False
0,2,1,-0.3936670890442921,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,False,False,False
0,3,1,0.9294889434398711,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,True,False
1,1,0,,1,0,2.706907085893193,1,0.8791481280665769,0,False,True,False,False,False,False
1,2,0,0.708962938025844,1,1,1.7160682544660157,0,2.3423166438085867,0,False,True,False,False,True,False
0,1,1,0.047384921783762336,1,0,2.706907085893193,1,0.8791481280665769,0,False,True,False,True,False,False
